tweet_id,content,datetime,likes,shares,views,source,followers,hashtags,username,user_mentions_names,media_urls,comments_count,total_engagement,sentiment,is_complaint,complaint_category
1816860888067940518,"Hi Ola Team, Are you hiring goons or cab drivers at Ola? This driver of yours demanded extra cash from my parents, citing traffic as the reason. He forced my parents to pay extra for that. Please take action against such drivers. CRN: 8538393332",2024-07-26 15:39:26,1,0,31,TWITTER,1,,Nitinranawat05,"Ola, Ola Support",,0,1,Negative,True,Driver Issues
1809483160494961004,Hey such a failed organisation you are Hiring goons as drivers and they asing extra to drop of not dropping mid way Welldone you fsiled morons,2024-07-06 07:02:58,0,0,37,TWITTER,6,,imakhil09,"Ola, Ola Support",,1,1,Negative,True,Driver Issues
1805602034990592340,The issue is you are hiring unloyal drivers who is sitting their to take extra money And customer care is unreachable,2024-06-25 14:00:46,0,0,12,TWITTER,88,,Chinmayb44,"Ola Support, Ola",,0,0,Neutral,True,Driver Issues
1800130385269104720,"your driver just called and abused me and my mother. What a shitty cab service you have , stop hiring goons as your cab drivers",2024-06-10 11:38:23,0,0,9,TWITTER,6,,normiemba,"Ola, Ola Support, Bhavish Aggarwal",,0,0,Neutral,True,Driver Issues
1794499534808367175,"Just now i booked a cab , it showing 873 and the guy is asking give me 1300 else cancel, what sort of behaviour is this when i asked him to cancel the ride from hi side since he is refusing , he s threatening me . Ola .. are you hiring driveror gunda",2024-05-25 22:43:23,0,1,8,TWITTER,1,,binz125,"Ola, Ola Support",https://pbs.twimg.com/media/GOdXzpkWUAAm0cZ.jpg,0,1,Neutral,True,Driver Issues
1793146527441191084,You are taking #india backward by hiring such drivers who waste other Indian's previous time. This a*****e wasted 10 mins of my time and cancelled the ride. Why are you letting them do this. #AntiIndia #shame,2024-05-22 05:07:01,0,0,22,TWITTER,2,"india, AntiIndia, shame",RadioJockey7,"Ola, Ola Support, Bhavish Aggarwal",https://pbs.twimg.com/media/GOKJQmgaEAEBjIx.jpg,1,1,Negative,True,Driver Issues
1783538224763400513,please do driver background check before hiring.. Ride was booked for ola postpaid payment but driver took cash as well from my wife and is not picking up call now,2024-04-25 16:47:03,0,0,4,TWITTER,1,,SaileshBhatia3,"Ola, Ola Support",,1,1,Neutral,True,Driver Issues
1773276304218993084,How dare you play with female customer safety with hiring criminal drivers who r threatening customers,2024-03-28 09:09:51,2,0,11,TWITTER,9,,Saffron74662186,"Ola, Ola Support",,0,2,Negative,True,Driver Issues
1743129575582994794,There was a time a non-Ola company drivers were reported for loot/rape on daily basis. Then for reasons best known to them Ola started hiring cabs/drivers associated with that company. stop hiring drivers/cabs who have tied up with others if doesn't want to wind up.,2024-01-05 04:37:31,1,0,110,TWITTER,473,,theDevSh,"Meera Chopra kejriwal, Ola, Ola Support, Bhavish Aggarwal, Ola",,0,1,Positive,True,Driver Issues
1741459848393609316,Kindly solve customers issues on time and stop hiring fraudsters drivers.,2023-12-31 14:02:37,0,0,7,TWITTER,5,,drSuyogS,"Ola Support, Ola",,1,1,Positive,True,Driver Issues
1731929842675773756,why why such kinds of auto drivers are ur hiring not well the driver old age not good auto also very poor asking how much money u have paid for this ride why this query are need for him again asking my network is not working please pay cash Wow,2023-12-05 06:53:46,0,0,12,TWITTER,39,,NaveenK51541172,"Ola Support, Ola, Ola",https://pbs.twimg.com/media/GAkNA3PaIAAsvtZ.jpg,0,0,Negative,True,Driver Issues
1718487359254376574,last evening booked ola cab at LTT Kurla .driver refused to come inside at pickup point saying cop's don't allow. we were asked to come outside near bridge with bag and baggage. who to blaim? or .do such problems not defeat the very purpose of hiring cabs?,2023-10-29 04:38:09,0,0,23,TWITTER,925,,ajay_mahindraka,"Ola, मुंबई पोलीस - Mumbai Police",,0,0,Positive,True,Driver Issues
1712364657196020154,ended trip and 707 rupees debited for my wallet.. Then he took my phone and took photo and went silently.. What kind of fraudulent drivers you are hiring.. Very scary to take ola services. Even no option there in app to contact support team.. Hellish,2023-10-12 07:08:43,0,0,21,TWITTER,14,,sriviswadha,"Ola, Ola Support",,0,0,Negative,True,Driver Issues
1710542471086907413,"Is this the kind of organisation running, what if he had actually dropped us in the middle of nowhere Really disappointed in Ola, keeps hiring drivers that would lead to something unfortunate.",2023-10-07 06:28:00,0,0,16,TWITTER,16,,HealerShantanu,"Bhavish Aggarwal, Bhavish Aggarwal, Ola, Ola Support",,0,0,Negative,True,Driver Issues
1710374308252614991,What kind of criteria is Ola really looking at while hiring such drivers! Is this why we are choosing Ola as our safety brand??? How do I reach out to Ola?,2023-10-06 19:19:46,2,1,120,TWITTER,5,,PancholiNi65782,"Ola Support, Bhavish Aggarwal, Ola",,0,3,Positive,True,Driver Issues
1710370803500679466,"Ola is hiring goons as drivers! Booked a cab from The Lodhi to Faridabad &amp; the cab fare was 621 Rs. On reaching Faridabad, the driver, Rajeev threatened me to pay 778 rs. Where is the safety with Ola? Ola has given no way to report such crimes!",2023-10-06 19:05:51,6,2,194,TWITTER,5,,PancholiNi65782,"Ola, Ola Support, PMO India","https://pbs.twimg.com/media/F7x1LR0bUAAcCnI.jpg, https://pbs.twimg.com/media/F7x1JpGbAAAdrdq.jpg",0,8,Neutral,True,Driver Issues
1695148701218402511,Hiring a cab to home from any Airport in India has become a nightmare. fleece commuters n still we are at the mercy of their drivers if they'll accept the trip n insist on paying 'Cash'. HELP!,2023-08-25 18:58:39,0,0,25,TWITTER,408,,rohitsahai_,"DGCA, Ministry of Civil Aviation, Jyotiraditya M. Scindia, Ola Support, Uber Support, Ola, Uber India",,0,0,Neutral,True,Driver Issues
1685602877774221312,is not worth hiring bcos 1)drivers wantonly cancel pre-bkd cabs and 2) customers are tricked into double payments thru postpaid olamoney by default even after not opting for it and cash taken by ola drivers. Support &amp; Grievance mechanism is farcical.,2023-07-30 10:46:57,0,0,30,TWITTER,24,,shetgeri,Ola,,0,0,Negative,True,Driver Issues
1871431259165184419,"CRN - 9015154907 - Again for this CRN, Voucher was issued but its not reflecting in apply voucher section. Please share it asap.",2024-12-24 05:42:36,0,0,6,TWITTER,7,,avinash1605,"Ola, Ola Support",,1,1,Neutral,True,Customer Service
1870462467920609732,Why does Ola share our private numbers with driver? Isn't this supsed to be masked for driver and passengers? Drivers can call us after ride completion or cancellation which is leak of PII. No option for voice call too. Cc:,2024-12-21 13:32:58,0,0,14,TWITTER,114,,DivyaJotwani,"Ola, Ola Support, Kunal Kamra",,0,0,Neutral,True,Driver Issues
1869597807105233293,The behavior of your drivers in New Delhi is getting worse. Its as if they want to make customers feel helpless instead of offering a service. Miserable experience! Will share details soon. Please address this urgently. #CustomerExperience #OlaCabs,2024-12-19 04:17:07,1,0,8,TWITTER,250,"CustomerExperience, OlaCabs",Vaib_Sriv27,Ola,,1,2,Negative,True,Driver Issues
1867414784964276292,My wife while traveling to Delhi airport last Friday also had similar Uber experience. The driver cancelled the ride after arriving at Hauz Khas and took Gpay instead for same rate. She had to share location with me for the whole ride at midnight.,2024-12-13 03:42:34,0,0,94,TWITTER,42,,TomorrowIfs,"Gajender Yadav, Ola, Ola Support",,0,0,Positive,True,Driver Issues
1867068583874097331,From two days i am continuously trying to connect with Ola Partner portal but all contacts are wrongs. All the Indian Cab Partners are struggling to connect and share problems but this company making frauds with Partners in terms of Payment Issues.,2024-12-12 04:46:53,1,0,27,TWITTER,29,,KapseNaresh,"Ola, Ola Support",https://pbs.twimg.com/media/Geko-46b0AAJonX.jpg,2,3,Neutral,True,Customer Service
1866721133317460461,Dear I want to share the pathetic experience that I had today with an Ola bike ride. Driver first called me from the wrong location and wasted my precious 10 mins. There after he started arguing for incorrect location and then said he has to deliver,2024-12-11 05:46:14,0,0,7,TWITTER,98,,aishwarya_1990,"Ola, Ola Support",,2,2,Negative,True,Driver Issues
1866083356472918178,No need for DMs.. Share some updates which India is taking to make rider safer easier and comfortable for customers apart from increasing commissions which is making drivers crazy too. End of day customer has to face all craziness and increase prices.,2024-12-09 11:31:56,0,0,9,TWITTER,28,,rv2305,"Ola Support, Ola",,0,0,Negative,True,Driver Issues
1866046950535262208,Hello Can you please help me to close the issue. Getting calls as soon as day starts and ending at night.can you share details around that.,2024-12-09 09:07:17,0,0,12,TWITTER,36,,immatirp,"Ola Support, Bhavish Aggarwal, Ola, Ola Support",,0,0,Neutral,True,Customer Service
1864782914594181193,Need help with my ride in which i got scammed by ola driver. Driver showed screenshot of Rs1465 but actually ride charges was 905 which i got to know after raising complaint in the support. Will share all details in DM related to payment. CRN 8963931724,2024-12-05 21:24:27,2,0,51,TWITTER,3,,j_1107_,"Ola, Ola Support",,2,4,Negative,True,Driver Issues
1863564601088176443,I have proof of paying the amount to driver over upi. I can share the information.i am exhausted with the calls I m getting from Ola after providing all information.,2024-12-02 12:43:18,0,0,18,TWITTER,36,,immatirp,"Ola, Ola Support, Olacabs Chennai",,0,0,Negative,True,Driver Issues
1859955827073003794,"I am currently my way to home, and the Ola auto driver is smoking ciggerates. Is this allowed?? I will share the CRN as soon as I reach the destination for my safety.(Just because I am 17)",2024-11-22 13:43:20,1,1,34,TWITTER,24,,SaankhyaTare,"Ola Support, Ola",,1,3,Neutral,True,Driver Issues
1858916578126885273,"' ' brilliant Imran was kind nuf to share the ditto honest Ola Driver, Gaurav NA'sNo, &amp; contrary to ur 1st response, he admitted 1was indeed left in boot, Let's hope it's reunited with our Cook n Family at the soonest (whose onward trip to wedding delayed",2024-11-19 16:53:43,0,0,32,TWITTER,6577,,SunjayJK,"Ola Support, Ola, Bhavish Aggarwal, Ola, Ola Support",,0,0,Positive,True,Driver Issues
1858388504008626278,they are trying to justify their pricing LOL. Their customer service is just a bot who share same response each time. Have you send Rolls Royce to pick me up??,2024-11-18 05:55:21,0,1,33,TWITTER,2,,princepandeyoff,"Ola Support, Ola, Ola Support, Amplifying Consumer Voice",https://pbs.twimg.com/media/GcpSff3aMAAyy55.jpg,0,1,Positive,True,Customer Service
1857750429813137816,"This is the problem with , there are a lot of issues and they are harassing people, when we complain they will share in DM and then do nothing, so much crap in ola, most of the drivers are goons, no background check of drivers, passengers are unsafe.",2024-11-16 11:39:52,0,0,9,TWITTER,73,,AnkitAnEngineer,"Aravind, Ola, Ola Support",,0,0,Negative,True,Driver Issues
1811787025403494431,shame on you guys. Your CEO is going to launch his own Map and you guys are not able to find a single ola user account id. What a shame on your customer service.,2024-07-12 15:37:42,0,0,25,TWITTER,13,,amit9060098,"Ola, Ola Support",,0,0,Positive,True,Customer Service
1359433631509270533,My friend is a driver partner he is having trouble receiving money from ola to his bank account after bank merger I've DM his vehicle n contact details,2021-02-10 09:26:49,0,0,0,TWITTER,35,,imtimothyr,"Ola Support, Ola",,0,0,Negative,True,Driver Issues
1064066318079545345,"WORST MERGER OF THE CENTURY!!! and - Previously Foodpanda only used to deliver late and now that the two bussiness got merged, they started cancelling the orders without notification and forget to refund the amount to customers. #foodpanda #olacabs",2018-11-18 08:02:34,0,0,0,TWITTER,67,"foodpanda, olacabs",Supr1yo,Ola,,0,0,Negative,True,Booking Cancellations
1857674399404511567,I join my hands I want to ask him why did this happen to me Ola Why is the company doing this? I can also talk to the customer. You tell me which food has been cancelled on my behalf. If you tell me then I can take money by making false allegations.,2024-11-16 06:37:45,0,0,6,TWITTER,140,,FarmanM92762622,"Ola, Ola Support",https://pbs.twimg.com/media/GcfJBRqaMAAEfzK.jpg,0,0,Negative,True,Booking Cancellations
1844786318833836358,Now Bhavesh will reply and ask you to join as Ola Cab driver and also offer you the better pay than those Ola refunds.,2024-10-11 17:05:07,0,0,12,TWITTER,18,,Marshalmatherjr,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0,0,Positive,True,Driver Issues
1844753613513531560,As per Bhavish logic you should buy a car and join ola as a cab driver to help solve this problem instead of crying here.,2024-10-11 14:55:09,0,0,12,TWITTER,76,,Vijs_dream,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0,0,Negative,True,Driver Issues
1844674288491676008,"Please join Ola as a driver, otherwise sit quietly and don't interrupt his nation- building.",2024-10-11 09:39:57,1,0,59,TWITTER,6803,,knittins,"Pradnya, Pablo Chaterji, Ola, Ola Support, Bhavish Aggarwal",,0,1,Neutral,True,Driver Issues
1844665533838606488,"Free me kuch ni milta, instead of giving gyan join them and help resolve this issue",2024-10-11 09:05:10,0,0,9,TWITTER,7,,tectonicrealm,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0,0,Positive,True,Customer Service
1844660433937916296,Why don't you join as a driver and fix this issue??,2024-10-11 08:44:54,0,0,3,TWITTER,21,,ask2nitish,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Bhavish Aggarwal",,0,0,Neutral,True,Driver Issues
1844658918292664378,If you have a problem with ola drivers come join ola as a driver I will pay you ~ [Olan Musk],2024-10-11 08:38:52,0,0,6,TWITTER,20,,stock9464,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Bhavish Aggarwal",,0,0,Neutral,True,Driver Issues
1844573581063438386,Wait for the invitation to join that company to fix that issue,2024-10-11 02:59:46,0,0,72,TWITTER,161,,dstvishnu,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0,0,Neutral,True,Customer Service
1795696136831050008,"Greetings Ola Cabs. In a month or two I'm applying for Master's degree, besides I need a job. Hence, I've decided to join Ola as a Driver, don't have a car, trying to reach please provide some contact details , .",2024-05-29 05:58:16,0,0,9,TWITTER,2,,deadstefen002,"Ola, Ola Support",,0,0,Neutral,True,Driver Issues
1868701983382945972,"if driver denied duty, then leave it.. how come u paid in advance ?",2024-12-16 16:57:26,0,0,30,TWITTER,85,,th1nkerss,"Gajender Yadav, Ola Support, Ola",,0,0,Neutral,True,Driver Issues
1862942239757943068,I booked out station ride from Babatpur Airport after sitting in cab driver asked me to cancel ride &amp; offered direct pay I denied him then I called to support they said to leave that car while transferring my baggage i forgot my mobile 1/2,2024-11-30 19:30:16,0,0,19,TWITTER,0,,amarcs427,"Ola Support, Ola",https://pbs.twimg.com/media/GdqAFmMXkAAxuGv.jpg,0,0,Positive,True,Driver Issues
1868904125842522368,Ola and uber will die a natural death in India. Indian mentality of drivers and passengers will kill an idea of convenience.,2024-12-17 06:20:40,1,0,10,TWITTER,26,,shwetjosh1,"Gajender Yadav, Ola Support, Ola",,0,1,Positive,True,Driver Issues
1848700179802640567,I RECEIVED DEATH THREAT FROM AN OLA DRIVER AND I TRIED TO REACH OUT THE OLA SUPPORT TEAM AND GUESS WHAT!? NO RESPONSE FROM.YOUR SIDE. PATHETIC! You guys are the reason why women aren't safe at nights,2024-10-22 12:17:24,0,0,4,TWITTER,11,,ictrohirat,Ola,,0,0,Negative,True,Driver Issues
1832516672189559098,"The court has suspended poor drivers driving license , now he will die of starvation because he got angry about MISUSE of the app by the entitled girl. its like giving death sentence to a old age poor man just because he is a MAN and women can do any thing and men just die",2024-09-07 20:29:55,0,0,29,TWITTER,73,,MischiefTreks,"Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice",,0,0,Negative,True,Driver Issues
1785291206395654543,Driver gave death threats and tried to hit me when asked him about the final fare showed in the app. More videos on the thread of his abuses and threats TN20DD4897. Adding more videos on this thread..,2024-04-30 12:52:47,0,0,71,TWITTER,50,,Rambo_k007,"Ola, Ola Support, Greater Chennai Traffic Police",https://pbs.twimg.com/ext_tw_video_thumb/1785291057938219009/pu/img/d3-_j8OQHJGDSMjj.jpg,2,2,Positive,True,Driver Issues
1742784808823259295,5 hours. No response from on the death threat given by their driver.,2024-01-04 05:47:32,0,0,17,TWITTER,929,,AamirSayid,"Cyberabad Police, Ola Support, Ola Okelola, DGP TELANGANA POLICE, Ola, Ola, Ola Support",,0,0,Neutral,True,Driver Issues
1742754588623822978,Still no response from on the issue of death threats from their driver.,2024-01-04 03:47:27,0,0,23,TWITTER,929,,AamirSayid,"Cyberabad Police, Ola Support, Ola Okelola, DGP TELANGANA POLICE, Ola, Ola, Ola Support",,0,0,Neutral,True,Driver Issues
1730858456809169077,"I just booked the cab and after the ride is completed, driver called me and shut abusing and saying expletives things to me and given me death threats and warning to see him on road, what type of drivers you have in your service, how the **** he got my",2023-12-02 07:56:28,0,0,19,TWITTER,9,,sagg155,"Ola Support, Ola",,1,1,Neutral,True,Driver Issues
1714742696093593918,this also means that OLA and uber must compulsory ensure their drivers have accident and death coverage.,2023-10-18 20:38:11,4,0,681,TWITTER,247,,GowdaGeetha,"Citizens Movement, East Bengaluru, Quick Ride - Carpool . Taxi, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, CP Bengaluru ಪೊಲೀಸ್ ಆಯುಕ್ತ ಬೆಂಗಳೂರು, DGP KARNATAKA, DK Shivakumar, Siddaramaiah, Ramalinga Reddy, Tejasvi Surya, P C Mohan, Outer Ring Road Companies Association ®, Whitefield Rising, Ola, Ola Support, Uber Support",,0,4,Neutral,True,Driver Issues
1702192136765222991,Happened with me too. I was travelling at night and driver all of a sudden took a different route and told that destination was showing something else in his mobile phone. I was scared to death . you must do a background check.,2023-09-14 05:26:45,1,0,232,TWITTER,48,,longmiletogo,"Dr Jaison Philip. M.S., MCh, Ola Support, Ola, Ola Support",,0,1,Neutral,True,Driver Issues
1674082504133816320,"such Pathetic response to such a sensitive issue of life and death. Availing your services has proved to be an uncalled worry , despite meeting an accident , getting injured , repeatedly calling your team , no response is pathetic . In plain sight this is",2023-06-28 15:49:06,0,0,20,TWITTER,47,,RajBelly7,"Ola Support, Ola",,0,0,Negative,True,Customer Service
1668526893233229826,"Booked Ola Rental for 8 hours and driver left luggage made excuse of death and I am charged INR 3893, atleast have fair practices. You cannot loot people like this why charge 4000 for 1000 INR ride. Refund my money.",2023-06-13 07:53:05,0,1,49,TWITTER,14,,VarAtharv,"Bhavish Aggarwal, Ola, Ola Support, Nitin Gadkari",https://pbs.twimg.com/media/FyfMWjUWAAE-Jel.jpg,1,2,Positive,True,Driver Issues
1656951069325524992,"Had a near death experience due to your untrained driver. Within 2 mints of boarding the cab , the driver got into mobile and ran into accident . We called ola support and they say you are your own . My wife is pregnant and they say we don't care",2023-05-12 09:14:54,0,0,140,TWITTER,36,,tarunbh84079681,"Ola, NCW, Delhi Police",,1,1,Positive,True,Driver Issues
1566369595648196611,"Few of your drivers got into a terrifying fight in Crossing republic ghaziabad. They used iron rods for beating each other. If not stopped, they might have beaten till death, they injured badly. Police took them into custody.",2022-09-04 10:16:27,0,0,0,TWITTER,36,,optionsearner,"Ola, Olacabs Delhi",https://pbs.twimg.com/media/Fbzc1igUEAAHdvJ.jpg,0,0,Negative,True,Driver Issues
1547627253584248833,"R/Sir, Ola drivers and Services doesn't care the passanger even innthe death situation. Please make some strict rules for ola, uber etc. Country is suffering with behaviour of those drivers",2022-07-14 17:01:05,0,0,0,TWITTER,64,,Enviro_Piyush,"Ola Support, Ola, Nitin Gadkari",,0,0,Neutral,True,Driver Issues
1532807433533284352,Very disappointed from ola booked a cab for family (females) it was late night &amp; unsafe so found an auto &amp; canceled ride but driver called &amp; abused &amp; was giving death threats &amp; there is no support from ola neither they have emergency no.,2022-06-03 19:32:24,0,0,0,TWITTER,9,,dushyant_seth,"Ola, OLA CABS REVIEW, Uber, Uber Support",,1,1,Negative,True,Driver Issues
1505978792644255749,&amp; is just a death service at kolkata in midnight. I'm ready to give them higher fares but all the cab drivers cancelled booking. Shameless and worst service ever.,2022-03-21 18:44:58,1,1,0,TWITTER,7,,SouvikC94495573,"Uber, Ola, Olacabs Kolkata",,1,3,Negative,True,Driver Issues
1463924077005971503,"Ola, ur basterd drivers call and ask for destination adress ...make us wait for 10 mins and cancel the booking...ur services are getting worse...i wish u just shut down businesses...death to Ola",2021-11-25 17:34:33,0,0,0,TWITTER,22,,khanmujtaba121,"Ola Support, Ola",,0,0,Negative,True,Driver Issues
1450302628487860228,The driver should not be able to cancel the booking for a Hospital or Airport. Sometimes it's a matter of life and death. It must be accorded highest priority...,2021-10-19 03:27:46,0,0,0,TWITTER,45,,CEOSharma_,"Olacabs Bangalore, Ola",,0,0,Positive,True,Driver Issues
1441093062923472896,"Dear In the ensuing confusion and chaos, turns out that I have been charged by Ola Money as well as Ola Driver... Excess to the tune of 310 What shall this be termed? Death Profiteering or any better?",2021-09-23 17:32:15,0,0,0,TWITTER,1210,,KingSinghHitesh,"Ola Support, Ola, Ola Support",,0,0,Positive,True,Driver Issues
1431043707306876929,I am doing the same.. Ola Cabs drivers too arrogant pick and choose our destinations.. this unicorn will die a natural death for taking the customers for granted,2021-08-26 23:59:41,1,0,0,TWITTER,1430,,UnagK,"Aditya Khemka, Ola",,0,1,Positive,True,Driver Issues
1429857200990658570,"It's the same with also, in kolkata drivers of or will not turn on the ac, they have simply written on no ac on their cabs. Uber ola will soon die their natural death like Kali pili, people have stopped relying on these cabs services atleast here in kolkata",2021-08-23 17:24:56,1,0,0,TWITTER,50,,nira364924,"Sarang Bhalerao, Ola, Uber, Uber, Ola",,0,1,Positive,True,Driver Issues
1429388005979033601,"Shit service, basically if someone is in emergency or death bed your lazy ass drivers keep cancelling the rides! 5 rides cancelled simultaneously! #worstservice #fraudsters",2021-08-22 10:20:32,0,0,0,TWITTER,58,"worstservice, fraudsters",ShradhaXO,"Ola, Olacabs Mumbai",,0,0,Negative,True,Driver Issues
1429097176743825408,"Issue: -Hostile Cab driver unfit for driving let alone other people in his car -Asked to cancel the ride and extorted money -Reckless driving, rubbed sides with a 14 seater Cab ride Complimentary life or death adrenaline rush Do look into it.",2021-08-21 15:04:52,0,0,0,TWITTER,31,,nishant_m9,"Ola, Ola Support",https://pbs.twimg.com/media/E9UsTuuVIAE9Sjg.jpg,1,1,Positive,True,Driver Issues
